name,address,tel,tel_alt,fax,fax_alt,email,supervisor,curriculum,lat,lng
English Builder Learning Centre,"Blk 492 Jurong West Street 41 #01-22  , Singapore 640492",65656770,NA,NA,NA,english_builder@ymail.com,Sivasubramaniam s/o Ramasamy,ENRICHMENT,1.3499454355935099,103.725180466645
EnglishChamps Academy,"150 Orchard Road #05-32/33 Orchard Plaza , Singapore 238841",94561041,NA,NA,NA,englishchamps@gmail.com,"Lim, Tamara Gunzinger (Mrs)",TUTORIAL,1.30126533034761,103.84115177072701
Epic Learning Centre,"317 Outram Road #02-37 Concorde Shopping Centre , Singapore 169075",67357617,NA,NA,NA,epiclearningcentre@gmail.com,Wang Dongsheng,ENRICHMENT,1.28907019285004,103.83406828285
Epoch Talent Academy [fka Epoch Talent Development Education Centre],"Blk 86 Marine Parade Central #04-302  , Singapore 440086",63420681,NA,63420682,NA,epoch@singnet.com.sg,Wu Bibo (Mdm),LINGUISTICS,1.3017372167588899,103.906754510468
Epower Language Hub,"1 North Bridge Road #03-41A High Street Centre , Singapore 179094",68831518,NA,68831535,NA,epowerlanguage@gmail.com,Lu Shaoling (Ms),LINGUISTICS,1.2900375640304198,103.849210633458
Eric Kua Education Centre,"170 Upper Bukit Timah Road #02-63 Bukit Timah Shopping Centre , Singapore 588179",67884880,NA,NA,NA,erickua2003@yahoo.com,"Kua Yeow Koon, Eric",TUTORIAL,1.3433207894929902,103.775854160806
Essence Education Centre,"587 Bukit Timah Road #03-32 Coronation Plaza , Singapore 269707",98807976,NA,NA,NA,info@essenceedu.com,Zhou Jing (Mdm),ENRICHMENT,1.32382476526222,103.810016420022
Essence Education Centre (AMK),"Blk 608 Ang Mo Kio Avenue 5 #01-2783  , Singapore 560608",98807976,NA,NA,NA,info@essenceedu.com,Zhou Jing (Miss),ENRICHMENT,1.3785820998048801,103.83676031152599
Essence Education Centre (East Coast),"1 Marine Parade Central #08-08 Parkway Centre , Singapore 449408",97257350,NA,NA,NA,xlynne2001@yahoo.com,Xu Liqun (Mdm),ENRICHMENT,1.30188733721849,103.905996034064
Essential Minds Tutorial Centre,"291 Joo Chiat Road #02-09/10 JK Centre , Singapore 427543",97555982,NA,NA,NA,essentialminds@hotmail.sg,"Yap Pei Ling, Carol (Miss)",TUTORIAL,1.30982226508959,103.90223249540199
Eton Tuition Centre,"Blk 424 Hougang Avenue 6 #B1-74  , Singapore 530424",63853133,NA,NA,NA,etonedu@gmail.com,Tan Jun Wei,TUTORIAL,1.37376540402437,103.89348280784999
Etutor Learning Centre,"1 Marine Parade Central #12-07 Parkway Centre , Singapore 449408",63456696,NA,63456656,NA,service@etutorlearning.com,Huang Liangyu,ENRICHMENT,1.30188733721849,103.905996034064
Eureka Edvantage Learning Hub,"10 Winstedt Road #03-01 Block A , Singapore 227977",64711555,NA,NA,NA,thamian@gmail.com,"Tham Poh Loong, Ian",TUTORIAL,1.31015138780078,103.84193205287399
Eureka Learning Centre (fka Bestlearn Tuition Centre),"Blk 493E Tampines Street 43 #01-326  , Singapore 524493",67830588,NA,NA,NA,"NA","Lee Wai Kwok, Adrian",TUTORIAL,1.3626595837420201,103.952012448684
Eureka! Tuition Hub,"80 Marine Parade Road #13-01 Parkway Parade , Singapore 449269",84840468,NA,NA,NA,eurekatuitionhub@yahoo.com,Nelty Agustina Susanto (Mdm),ENRICHMENT,1.30115259939855,103.90528181677799
Evo Learning Hub,"Blk 11 Chai Chee Road #01-15  , Singapore 460011",64411680,NA,64411680,NA,rosrosrosalind@yahoo.com.sg,"Chan Li Ling, Rosalind (Miss)",TUTORIAL,1.32691137466795,103.924883893296
Excel Zone Education Center,"Blk 163 Bukit Merah Central #03-3601  , Singapore 150163",91134938,NA,NA,NA,excelzone14@gmail.com,Tan Pin Jin,TUTORIAL,1.28388120820459,103.816939544137
Excelerate Learning Centre,"Blk 683 Hougang Avenue 8 #01-929  , Singapore 530683",63861396,NA,63861396,NA,yanho@singnet.com.sg,"Tay Ee Kiang, Sharon (Mdm)",TUTORIAL,1.37331270061834,103.886367847223
Excelerate Learning Centre (Tampines),"Blk 419 Tampines Street 41 #01-92  , Singapore 520419",62603171,NA,NA,NA,"NA","Tay Ee Kiang, Sharon (Mdm)",TUTORIAL,1.3578325217882,103.946726918914
Excella Learning Hub,"Blk 237 Choa Chu Kang Central #B1-63  , Singapore 680237",67637737,NA,NA,NA,liyunxiu@gmail.com,Li Yunxiu,TUTORIAL,1.37944750262812,103.748287395227
Explorers Edu-place [fka Brain Domain Enrichment School],"21 Hougang Street 51 #02-06 Hougang Green Shopping Mall , Singapore 538719",63853923,NA,63857923,NA,info@brain-domain.com,Ashoo Modgil (Miss),ENRICHMENT,1.37931783471775,103.88784708916799
Exuberance Learning Centre,"Blk 105 Clementi Street 12 #01-02  , Singapore 120105",67745412,98189087,NA,NA,"nlotsklub@hotmail,com",Ng Lilian (Miss),ENRICHMENT,1.3227117902881498,103.76988810369
eZoo School of Music and Fine Arts,"2 Swiss View #01-01  , Singapore 288008",64604660,NA,64693428,NA,elizteng@yahoo.com,Teng Ping Ying (Mdm),FINE ARTS,1.34643575878391,103.789816765217
Ezybox Learning Hub,"Blk 253 Serangoon Central Drive #01-193  , Singapore 550253",62839919,NA,NA,NA,e9ang@yahoo.com.sg,Ang Chong Peng,TUTORIAL,1.35403939780038,103.87085153418501
Faith Learning Centre,"9 King Albert Park #02-27 KAP , Singapore 598332",64695280,NA,NA,NA,shaodan@gmail.com,Shao Dan (Miss),ENRICHMENT,1.33690818687337,103.779200659717
Fame Music School,"1 Jalan Anak Bukit #02-09 Bukit Timah Plaza , Singapore 588996",64692090,NA,NA,NA,info@famemusicschool.com,Zalizan bin Ishak,FINE ARTS,1.3386567762293,103.778560467143
Fangcao Yuan Education Centre,"(Main) Blk 168 Lorong 1 Toa Payoh #01-1026  , Singapore 310168",63522210,NA,NA,NA,lrw_liu@126.com,Liu Rong,ENRICHMENT,1.3317664307023502,103.843423249665
Fangcao Yuan Education Centre,"Blk 163 Ang Mo Kio Avenue 4 #01-476 Mayflower Shopping & Food Centre , Singapore 560163",64525969,NA,NA,NA,Lrw_liu@126.com,Liu Rong,ENRICHMENT,1.3735485391993,103.83817647139799
Fat Brain Learning Centre,"Blk 419 Tampines Street 41 #01-92  , Singapore 520419",67832132,NA,67832132,NA,ask@fatbrain.com.sg,Foo Wann Yun (Miss),TUTORIAL,1.3578325217882,103.946726918914
Feng Hua Language Studies Centre,"557 Bukit Timah Road #02-13 Crown Centre , Singapore 269694",64649415,NA,63147989,NA,fenghua0213@yahoo.com,Qu Hua (Mdm),LINGUISTICS,1.3230264523271298,103.811154868161
Fey Siang Education Centre,"5 Tampines Street 32 #02-01 Tampines Mart , Singapore 529285",67870791,NA,64556403,NA,fsedu@yahoo.com.sg,Loo Chong Ching,TUTORIAL,1.35436493799096,103.96004218828101
Findings Education Centre,"271 Bukit Timah Road #04-08 Balmoral Plaza , Singapore 259708",67361221,NA,67361913,NA,enquiries@findings.com.sg,"Niap Mei Shia, Michele (Miss)",TUTORIAL,1.3164349569099498,103.83549290613001
Firsland SkoolHouse,"(Main) 2 Pandan Valley #01-207 Acacia Court , Singapore 597626",64685855,NA,64686589,NA,firslandskoolhouse@gmail.com,Rosnani bte Saleh (Ms),ENRICHMENT,1.3204417118742902,103.778972458647
Firsland SkoolHouse,"Blk 2 Balestier road #01-653 Balestier Hill Shopping Centre , Singapore 320002",62557988,NA,NA,NA,firslandskoolhouse@gmail.com,Rosnani bte Saleh (Ms),ENRICHMENT,1.32589621040038,103.84293548000299
First Bridge Learning,"(Main) Blk 279 Bishan Street 24 #01-58  , Singapore 570279",90622287,NA,NA,NA,Jessica_chong_sg@yahoo.com,"Chong Lay Ching, Jessica (Mdm)",ENRICHMENT,1.35722283118339,103.84378525261499
FIS Learning Centre,"345 Old Nelson Road Admiralty Hill , Singapore 758692",68426001,NA,68427001,NA,fis@fis.edu.sg,"Mok Kah Sing, David",TUTORIAL,1.44838024443647,103.824149183222
Fisherman Music School,"6 Sin Ming Road #01-14 Sin Ming Plaza , Singapore 575585",64566165,NA,64577930,NA,music@fimusch.com,Wan Hill Kuan (Miss),FINE ARTS,1.3528637342999,103.836407211393
Flint Education Centre,"Blk 11A Boon Tiong Road #02-09/10  , Singapore 161011",62532572,NA,NA,NA,spark@flint-education.com,"Teo Siok Yee, Florence (Mdm)",TUTORIAL,1.2863657813991598,103.82878986533501
Florence Learning Hub,"271 Bukit Timah Road #B1-06 Balmoral Plaza , Singapore 259708",92344012,NA,NA,NA,hooflorence@gmail.com,Hoo Loke Mui (Mdm),TUTORIAL,1.3164349569099498,103.83549290613001
Flying Colours Education Centre,"Blk 39 Chai Chee Avenue #01-219  , Singapore 461039",64458852,NA,64458852,NA,flyingcolours39@hotmail.com,Chang Meng Yong,TUTORIAL,1.32632437587861,103.92590959699801
Flying Colours Learning Centre,"Blk 158 Bedok South Avenue 3 #01-579  , Singapore 460158",97715025,NA,NA,NA,flyingcolours158@yahoo.com,Chua Ai Lan (Mdm),TUTORIAL,1.318735826395,103.945086743107
Focus Education Centre,"50 East Coast Road #02-139/140 Roxy Square , Singapore 428769",63465211,NA,NA,NA,krish_1409@yahoo.com.sg,Vikneshwaran s/o Krishna Kumar,TUTORIAL,1.3043330840871898,103.904060346056
Foorman Music Studios,"Blk 2 Jalan Bukit Merah #01-5166  , Singapore 150002",62739880,NA,62739880,NA,"NA",Rose Wang Siew Mang (Mdm),FINE ARTS,1.2866292132996298,103.80686187975999
Forever Education School,"252 Tembeling Road #01-08 Tembeling Centre , Singapore 423731",62479891,NA,62477689,NA,Xiaochun69@gmail.com,Li Xiaochun,ENRICHMENT,1.3065053585135702,103.90532896005199
Forms Ballet and Dance Centre,"12 West Coast Walk #02-17 West Coast Recreation Centre , Singapore 127157",67780689,NA,NA,NA,formsballet@pacific.net.sg,Cheong Sarkies Susan Violet (Mrs),FINE ARTS,1.30955663209275,103.763843706243
Formuless Maths Learning Centre,"116 Changi Road #03-14 WIS@Changi , Singapore 419718",98293745,NA,NA,NA,formulessmath@gmail.com,Ng Lip Tong,TUTORIAL,1.3164945993795902,103.901224203697
Fran Learning Centre,"Blk 85 Lorong 4 Toa Payoh #01-332  , Singapore 310085",62528218,NA,NA,NA,francistlk@hotmail.com,Teo Leng Kuan,TUTORIAL,1.33628536216031,103.848428644103
Frankel Freeman Educentre,"55A Serangoon Garden Way  , Singapore 555951",62857200,NA,62851128,NA,frankelfreeman@yahoo.com.sg,Teh Nguk Cee (Miss),TUTORIAL,1.36328986296244,103.865743979611
Frankel Tutors,"18 Jalan Masjid #B1-07 Kembangan Plaza #01-03, Singapore 418944",64418120,NA,NA,NA,frankeltutors@yahoo.com.sg,"Chan Choon Seng, Michael",TUTORIAL,1.32037511125745,103.91264708052799
French Language Academy,"Blk 452 Ang Mo Kio Avenue 10 #01-1793 (2nd Storey)  , Singapore 560452",83397286,NA,63528215,NA,contact@frenchlanguage academy.sg,"Larocque, Karine (Ms)",LINGUISTICS,1.36889751131379,103.85620083514699
French Language Studio,"81 East Coast Road, 2nd Storey  , Singapore 428785",66103697,NA,NA,NA,amelie@frenchstudio.sg,"Recroix, Amelie Charlotte (Ms)",LINGUISTICS,1.30547667518092,103.903831255594
French Toast Language Centre,"220A Upper Thomson Road  , Singapore 574352",64556518,NA,NA,NA,"contact@frenchtoast,sg",Zhang Guoyi,LINGUISTICS,1.3529131244348502,103.835415866944
Fruition Learning Hub,"Blk 607 Ang Mo Kio Avenue 4 #01-1291  , Singapore 560607",64578478,NA,67250758,NA,angie.tan@fruition.com.sg,Tan Sue Yee (Miss),TUTORIAL,1.38046758670095,103.83881672162902
Full Marks Tuition Centre [fka MW Tuition],"Blk 163 Ang Mo Kio Avenue 4 #01-454  , Singapore 560163",65249397,NA,NA,NA,admin@fullmarks.sg,"Tan Sheng Yeow, Bossly",TUTORIAL,1.3735485391993,103.83817647139799
Fun Kidz Learning Place,"Blk 729 Yishun Street 71 #01-107  , Singapore 760729",88287672,NA,NA,NA,funkidzlearningplace@hotmail.com,Poh Szu Iee (Mdm),TUTORIAL,1.42585285618244,103.83159830780399
Fun Learners' School,"(Main) Blk 371 Bukit Batok Street 31 #02-328  #02-326, Singapore 650371",65673208,NA,63990322,NA,chinyoung@alumni.nus.edu.sg,Chee Chin Young,TUTORIAL,1.35925940866068,103.75069463109001
Fun Learners' School,"144 Upper Bukit Timah Road #03-02 Beauty World Centre , Singapore 588177",65673208,NA,NA,NA,peipei@funlearning.com.sg,Chee Chin Young,TUTORIAL,1.3424126418864297,103.776539385678
Fun With Abacus School,"1 Brooke Road #02-45 Katong Plaza , Singapore 429979",97865383,NA,NA,NA,course@funwithabacus.com,"Tay Wee Sum, Joy (Miss)",ENRICHMENT,1.30416332271272,103.903875245539
Fun-Da-Mentals Learning Centre,"1 Brooke Road #02-21 Katong Plaza , Singapore 429979",98472637,NA,NA,NA,fundamentals.jk@gmail.com,"Koh Li Lian, Jeannette (Mdm)",TUTORIAL,1.30416332271272,103.903875245539
Future Academy,"175A Bencoolen Street #06-05 Burlington Square , Singapore 189650",68846566,NA,68846366,NA,chen@tutorchen.com,Chen Ye (Mdm),TUTORIAL,1.3022115740321598,103.852496451933
G1.2 Learning Centre,"Blk 354 Clementi Avenue 2 #01-201 Clementi Avenue 2 Shopping Centre , Singapore 120354",92317202,NA,NA,NA,principal@g12learningcentre.com.sg,Yong Yuen Hwa,TUTORIAL,1.3135304106234298,103.770859843658
Gakkyusha Learning Centre,"123 Penang Road #02-12 Regency House , Singapore 238465",65341939,NA,NA,NA,miura@singnet.com.sg,Koji Miura,ENRICHMENT,1.2994664346801599,103.842047171187
Galleria Music School,"2 Sin Ming Road #01-08 Sin Ming Plaza Tower 1 , Singapore 575583",64548622,NA,64549206,NA,elvintan@galleria-music.com.sg,Tan Tee Beng,FINE ARTS,1.3524359225898002,103.83575288271099
Ganada Korean Language Centre,"420 North Bridge Road #02-20 North Bridge Centre , Singapore 188727",63364255,NA,NA,NA,gndkls@gmail.com,Kim Young Ae (Mdm),LINGUISTICS,1.29722778327746,103.85494555505
GC Tuition Centre (Tampines Branch),"Blk 201D Tampines Street 21 #03-1147  , Singapore 524201",67886776,NA,67887117,NA,gcn@singnet.com,Edison Ngo Ghreng Chuan,TUTORIAL,1.3522623142531698,103.953586491358
Gems Montessori Learning Centre,"2 Pandan Valley #01-210 Acacia Court , Singapore 597626",64655096,NA,64655096,NA,maylyeo@singnet.com.sg,Yeo May Ling (Miss),ENRICHMENT,1.3204417118742902,103.778972458647
Gems Tutorial Centre (Yishun) [fka Gem Learning Centre],"Blk 418 Yishun Avenue 11 #01-389  , Singapore 760418",67544586,NA,NA,NA,gemlearning@gmail.com,"Wu Jinghao, Dennis",TUTORIAL,1.42489931922191,103.847249789758
General Learning Centre,"Blk 915 Tampines Street 91 #01-47  , Singapore 520915",62508581,NA,NA,NA,admin.office@glc.school,Teh Chai Siang,TUTORIAL,1.34860562316263,103.93956408336099
Genie Education Hub,"Blk 265 Bukit Batok East Avenue 4 #01-393  , Singapore 650265",91817689,NA,NA,NA,genie.edu.hub@hotmail.com,Lam Wing Sze (Miss),TUTORIAL,1.35000840192442,103.75986283378201
Genius Farm Learners' Hub,"Blk 665A Punggol Drive #01-03 Waterway Woodcress , Singapore 821665",66127517,NA,NA,NA,geniusfarm@yahoo.com.sg,"Tan Zhenyoung, Raymond",TUTORIAL,1.4021276910400302,103.91357846340901
Genius Plus Academy,"587 Bukit Timah Road #03-30 Coronation Plaza , Singapore 269707",97363029,NA,NA,NA,eileen@tuitiongenius.com,Beh Xiao Hui (Mdm),TUTORIAL,1.32382476526222,103.810016420022
Geno House Tuition and Enrichment Centre,"5 Ang Mo Kio Central 2 #03-03 Djitsun Mall , Singapore 569663",64594061,NA,NA,NA,enquiries@genohouse.com,"Chang Jia Xin, Blyss (Ms)",TUTORIAL,1.37285425677861,103.847607916164
Gen-Y Education Centre,"Blk 201B Tampines Street 21 #01-1067 (2nd Storey)  , Singapore 522201",67869818,NA,67843818,NA,siewngan@hotmail.com,Zhu Peiling (Ms),TUTORIAL,1.35345315769814,103.953009918868
GEOS Language Centre,"178 Clemenceau Avenue #01-00 Haw Par Glass Tower , Singapore 239926",67346833,NA,67386819,NA,ebenlau@geosing.com.sg,Lau Wee Kok,LINGUISTICS,1.2967883345446398,103.84416393711099
Gifted and Talented Education Centre,"(Main) 30 East Coast Road #02-23/24/25/26 Village Hotel Katong , Singapore 428751",64671369,NA,NA,NA,yulihong888@yahoo.com.sg,Yu Lihong (Mdm),ENRICHMENT,1.3038612075916398,103.902871405205
Gifted and Talented Education Centre,"1 Jalan Anak Bukit #02-23 Bukit Timah Plaza , Singapore 588996",64671369,NA,NA,NA,yulihong888@yahoo.com.sg,Yu Lihong (Mdm),ENRICHMENT,1.3386567762293,103.778560467143
Gifted and Talented Education Centre,"Blk 72 Loewen Road #02-07  , Singapore 248848",64671369,NA,NA,NA,yulihong888@yahoo.com.sg,Yu Lihong (Mdm),ENRICHMENT,1.3015220128858898,103.81182477431
Global Achievers Education Centre,"Blk 242 Jurong East Street 24 #01-625  , Singapore 600242",65691200,NA,NA,NA,info@globalachieversedu.com,Satya Mohan Kodavatiganti (Dr),TUTORIAL,1.3419035053859598,103.74279685963002
Global Language Academy,"102 Guillemard Road #02-01 Singapore Badminton Association Building , Singapore 399719",62554230,NA,NA,NA,ganesh@whitelodge.com.sg,Ganesh Kanapathy Junior,LINGUISTICS,1.31004197072195,103.88242892669399
Global Top Education Centre,"170 Upper Bukit Timah Road #03-29/72 Bukit Timah Shopping Centre , Singapore 588179",64673250,NA,64651565,NA,shkim1090@hanmail.com,Kim Sun Hee (Mrs),TUTORIAL,1.3433207894929902,103.775854160806
Glorious Future Education Centre,"Blk 41 Sims Drive #01-277  , Singapore 380041",68422596,NA,66410087,NA,gf-student-care@hotmail.com,Wei Ying (Ms),ENRICHMENT,1.3168553289218201,103.875551269808
GNK Education Centre,"170 Upper Bukit Timah Road #03-74K Bukit Timah Shopping Centre , Singapore 588179",64634980,NA,NA,NA,gnk.education.centre@gmail.com,Kon Wai Kong,TUTORIAL,1.3433207894929902,103.775854160806
Goethe-Institut (Singapore Branch),"136 & 138 Neil Road  , Singapore 088865",67354555,NA,67354666,NA,Administration-singapore@goethe.de,Goh Renate nee Ullrich (Mrs),LINGUISTICS,1.27839168208196,103.84087520918101
Golden Microphone Language Centre,"Blk 204 Bedok North Street 1 #01-425 (2nd Storey)  , Singapore 460204",64011938,NA,NA,NA,lc.shicheng@gmail.com,Liu Chang (Mdm),LINGUISTICS,1.3263590952061999,103.929995919076
Good School Learning Hub,"1026A Upper Serangoon Road  , Singapore 534764",66356047,NA,NA,NA,"goodschoollearninghub@gmail,com",Zhang Zheying,TUTORIAL,1.36290443471413,103.888459587372
Grace & Joy Tuition Centre,"Blk 256 Bishan Street 22 #B1-472  , Singapore 570256",64590233,NA,NA,NA,"NA",Ng Lay Kheng (Mdm),TUTORIAL,1.36131844778478,103.84268375564301
Grade Builder Education Centre,"1 Marine Parade Central #12-05 Parkway Centre , Singapore 449408",63567636,NA,NA,NA,alvin@gradebuilder.com.sg,Lee Tian Lian,TUTORIAL,1.30188733858698,103.905996039776
Gramercy Music School,"Blk 43 Jalan Merah Saga #01-72  , Singapore 278115",67772585,NA,67771207,NA,gra_mercy@yahoo.com,Mabel Teh Pek Cheong (Mdm),FINE ARTS,1.31074694963839,103.79643078694599
GRAM's Learning Centre,"144 Upper Bukit Timah Road #02-15 Beauty World Centre , Singapore 588177",64671258,NA,NA,NA,enquiries@gramslearning.co.sg,Zhu Yukuang (Miss),ENRICHMENT,1.3424126418864297,103.776539385678
Green House Language Centre,"Blk 212 Bishan Street 23 #B1-257  , Singapore 570212",64595955,NA,NA,NA,"NA",Lai Siew Min (Mdm),LINGUISTICS,1.35627246709416,103.848249854181
Greenish Learning Centre,"Blk 144 Teck Whye Lane #01-217  , Singapore 680144",67666893,NA,67666893,NA,"NA",Ang Suat Lee (Mdm),TUTORIAL,1.3808276872176697,103.75247657963301
Greenish Learning Centre (Jurong East),"Blk 350 Jurong East Avenue 1 #01-1233 (2nd Floor)  , Singapore 600350",65695051,NA,67666893,NA,"NA",Ang Suat Lee (Mdm),TUTORIAL,1.3440494185738603,103.73125555964
Greenish Learning Centre (Kingston Terrace),"14D Jalan Masjid #01-03  , Singapore 418935",67428696,NA,67428696,NA,enquiry@greenishlearning.com,Ang Suat Lee (Mdm),TUTORIAL,1.3198838362893401,103.912862456423
Greenridge Music School,"Blk 524A Jelapang Road #03-07 Greenridge Shopping Centre , Singapore 671524",67630209,NA,67630654,NA,course@greenridgemusic.com.sg,Lee Kok Yam (Mdm),FINE ARTS,1.38529556252964,103.76617053205099
Greentree School of Education,"1 Selegie Road #06-12/13 Paradiz Centre , Singapore 188306",63389801,NA,63389801,NA,greentree@oacific.net.sg,Soh Chian Mui (Ms),OTHERS,1.30007556914647,103.84928559930799
Growan Learning Centre,"1 Marine Parade Central #03-09 Parkway Centre , Singapore 449408",64408316,NA,63449344,NA,info@growan.com,Chen Lay Kheng (Ms),ENRICHMENT,1.30188733858698,103.905996039776
Growing Learners Education Hub,"Blk 442 Clementi Avenue 3 #01-83 (2nd Storey)  , Singapore 120442",62556788,NA,NA,NA,growinglearners.sg@gmail.com,Lee Kai Wei (Miss),TUTORIAL,1.3141225418475702,103.764518594142
Han Language Centre,"Blk 845 Yishun Street 81 #02-184  , Singapore 760845",64827476,NA,67567069,NA,enquiry@hanlanguage.edu.sg,Ooi Ching Ya (Mdm),LINGUISTICS,1.41601880503752,103.835000766612
Han Language Centre (Chua Chu Kang),"35 Teck Whye Avenue #02-02 Chua Chu Kang Community Club , Singapore 688892",68926268,NA,68922362,NA,cck@hanlanguage.edu.sg,Ann Jong Juan,LINGUISTICS,1.3811542064819802,103.751907169203
Han Language Centre (Queenstown),"Blk 171 Stirling Road #01-1115  , Singapore 140171",64733767,NA,64733764,NA,queenstown@hanlanguage.edu.sg,Wang Jing (Miss),LINGUISTICS,1.29073246202286,103.803846934678
Han Language Centre (Sembawang),"2 Sembawang Crescent #02-04 The Jelutung Community Club , Singapore 757632",67574988,NA,67574788,NA,henglk@singnet.com.sg,Ann Jong Juan,LINGUISTICS,1.44512793027674,103.819720921875
